status_id,user_id,screen_name,filename,mention_order
"1213561236773855232", "966782303539159040", "laura_maria_18", mortie23-1.json, 3|3
"1213560631430991873", "1188912631920377858", "BatmansLass", mortie23-1.json, 1|3
"1213560631430991873", "166123391", "mortie23", mortie23-1.json, 2|3
"1213560631430991873", "966782303539159040", "laura_maria_18", mortie23-1.json, 3|3
"1213559692347265024", "1117067836814516224", "DLowe757", mortie23-1.json, 1|3
"1213559692347265024", "166123391", "mortie23", mortie23-1.json, 2|3
"1213559692347265024", "966782303539159040", "laura_maria_18", mortie23-1.json, 3|3
"1213558543917428736", "1188912631920377858", "BatmansLass", mortie23-1.json, 1|3
"1213558543917428736", "166123391", "mortie23", mortie23-1.json, 2|3
"1213558543917428736", "966782303539159040", "laura_maria_18", mortie23-1.json, 3|3
"1213556940720267265", "1117067836814516224", "DLowe757", mortie23-1.json, 1|3
"1213556940720267265", "166123391", "mortie23", mortie23-1.json, 2|3
"1213556940720267265", "966782303539159040", "laura_maria_18", mortie23-1.json, 3|3
"1213556354650116096", "1188912631920377858", "BatmansLass", mortie23-1.json, 1|3
"1213556354650116096", "166123391", "mortie23", mortie23-1.json, 2|3
"1213556354650116096", "966782303539159040", "laura_maria_18", mortie23-1.json, 3|3
"1213554436179714050", "1117067836814516224", "DLowe757", mortie23-1.json, 1|3
"1213554436179714050", "166123391", "mortie23", mortie23-1.json, 2|3
"1213554436179714050", "966782303539159040", "laura_maria_18", mortie23-1.json, 3|3
"1213551340338724866", "1188912631920377858", "BatmansLass", mortie23-1.json, 1|3
"1213551340338724866", "166123391", "mortie23", mortie23-1.json, 2|3
"1213551340338724866", "966782303539159040", "laura_maria_18", mortie23-1.json, 3|3
"1213548583397408768", "166123391", "mortie23", mortie23-1.json, 1|1
"1213546360261226497", "1117067836814516224", "DLowe757", mortie23-1.json, 1|3
"1213546360261226497", "166123391", "mortie23", mortie23-1.json, 2|3
"1213546360261226497", "966782303539159040", "laura_maria_18", mortie23-1.json, 3|3
"1213542307506589702", "1188912631920377858", "BatmansLass", mortie23-1.json, 1|3
"1213542307506589702", "166123391", "mortie23", mortie23-1.json, 2|3
"1213542307506589702", "966782303539159040", "laura_maria_18", mortie23-1.json, 3|3
"1213542099708239872", "896627770662371328", "QuixoticQuant", mortie23-1.json, 1|2
"1213542099708239872", "166123391", "mortie23", mortie23-1.json, 2|2
"1213538573858803712", "896627770662371328", "QuixoticQuant", mortie23-1.json, 1|2
"1213538573858803712", "166123391", "mortie23", mortie23-1.json, 2|2
"1213538326608781317", "47957420", "PhyIis", mortie23-1.json, 1|3
"1213538326608781317", "348113898", "Carbongate", mortie23-1.json, 2|3
"1213538326608781317", "166123391", "mortie23", mortie23-1.json, 3|3
"1213537314263228416", "4390791", "DroogJanus", mortie23-1.json, 1|3
"1213537314263228416", "348113898", "Carbongate", mortie23-1.json, 2|3
"1213537314263228416", "166123391", "mortie23", mortie23-1.json, 3|3
"1213536093183840259", "47957420", "PhyIis", mortie23-1.json, 1|3
"1213536093183840259", "348113898", "Carbongate", mortie23-1.json, 2|3
"1213536093183840259", "166123391", "mortie23", mortie23-1.json, 3|3
